issue,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
第454回,2022-01-21,0.2,0.165957,0.161702,0.187234,0.170213,0.174468,0.208511,0.208511,0.221277,0.170213,0.178723,0.221277,0.208511,0.204255,0.204255,0.174468,0.2,0.217021,0.208511,0.182979,0.144681,0.234043,0.153191,0.157447,0.174468,0.187234,0.170213,0.174468,0.221277,0.182979,0.187234,0.178723,0.178723,0.217021,0.187234,0.208511,0.174468
第453回,2022-01-14,0.199153,0.169492,0.161017,0.186441,0.169492,0.173729,0.207627,0.211864,0.220339,0.173729,0.177966,0.220339,0.207627,0.20339,0.20339,0.173729,0.199153,0.216102,0.207627,0.182203,0.148305,0.233051,0.152542,0.161017,0.173729,0.190678,0.169492,0.173729,0.220339,0.182203,0.186441,0.177966,0.177966,0.216102,0.190678,0.207627,0.173729
第452回,2022-01-07,0.198312,0.168776,0.160338,0.185654,0.172996,0.172996,0.206751,0.21097,0.219409,0.172996,0.177215,0.219409,0.206751,0.202532,0.202532,0.172996,0.202532,0.21519,0.206751,0.185654,0.151899,0.232068,0.151899,0.160338,0.172996,0.189873,0.168776,0.172996,0.219409,0.181435,0.189873,0.177215,0.177215,0.219409,0.194093,0.206751,0.172996
第451回,2021-12-24,0.197479,0.172269,0.159664,0.184874,0.172269,0.172269,0.205882,0.210084,0.218487,0.172269,0.176471,0.218487,0.205882,0.201681,0.205882,0.172269,0.201681,0.214286,0.205882,0.184874,0.151261,0.235294,0.151261,0.159664,0.176471,0.189076,0.168067,0.176471,0.218487,0.180672,0.189076,0.176471,0.180672,0.218487,0.193277,0.205882,0.176471
第450回,2021-12-17,0.196653,0.175732,0.158996,0.1841,0.171548,0.171548,0.209205,0.209205,0.217573,0.171548,0.175732,0.221757,0.205021,0.200837,0.209205,0.171548,0.200837,0.213389,0.205021,0.1841,0.154812,0.23431,0.154812,0.158996,0.175732,0.188285,0.167364,0.175732,0.217573,0.1841,0.188285,0.175732,0.179916,0.217573,0.192469,0.205021,0.175732
第449回,2021-12-10,0.195833,0.179167,0.158333,0.183333,0.170833,0.170833,0.208333,0.208333,0.216667,0.170833,0.175,0.220833,0.204167,0.2,0.208333,0.170833,0.2,0.2125,0.204167,0.183333,0.158333,0.233333,0.154167,0.158333,0.175,0.191667,0.170833,0.175,0.216667,0.183333,0.1875,0.179167,0.183333,0.220833,0.191667,0.204167,0.175
第448回,2021-12-03,0.195021,0.178423,0.157676,0.182573,0.170124,0.170124,0.211618,0.207469,0.215768,0.170124,0.174274,0.219917,0.20332,0.19917,0.207469,0.170124,0.19917,0.211618,0.20332,0.182573,0.161826,0.232365,0.153527,0.161826,0.174274,0.190871,0.170124,0.174274,0.219917,0.182573,0.186722,0.182573,0.182573,0.219917,0.190871,0.207469,0.178423
第447回,2021-11-26,0.194215,0.177686,0.161157,0.181818,0.173554,0.169421,0.210744,0.210744,0.214876,0.169421,0.173554,0.219008,0.206612,0.198347,0.206612,0.169421,0.198347,0.210744,0.202479,0.181818,0.161157,0.231405,0.152893,0.161157,0.173554,0.194215,0.169421,0.173554,0.219008,0.18595,0.18595,0.181818,0.181818,0.219008,0.190083,0.206612,0.181818
第446回,2021-11-19,0.197531,0.176955,0.160494,0.18107,0.17284,0.168724,0.213992,0.209877,0.218107,0.168724,0.17284,0.222222,0.205761,0.197531,0.209877,0.168724,0.197531,0.209877,0.201646,0.18107,0.160494,0.230453,0.152263,0.160494,0.17284,0.193416,0.168724,0.17284,0.222222,0.185185,0.185185,0.185185,0.18107,0.218107,0.1893,0.205761,0.18107
第445回,2021-11-12,0.196721,0.17623,0.159836,0.184426,0.172131,0.168033,0.213115,0.209016,0.217213,0.168033,0.172131,0.221311,0.204918,0.196721,0.209016,0.168033,0.196721,0.209016,0.20082,0.180328,0.159836,0.233607,0.151639,0.159836,0.17623,0.192623,0.172131,0.17623,0.221311,0.188525,0.184426,0.184426,0.184426,0.217213,0.188525,0.204918,0.180328
第444回,2021-11-05,0.195918,0.17551,0.159184,0.183673,0.171429,0.167347,0.212245,0.208163,0.216327,0.167347,0.17551,0.220408,0.204082,0.195918,0.212245,0.171429,0.2,0.212245,0.2,0.179592,0.159184,0.232653,0.15102,0.159184,0.17551,0.191837,0.17551,0.17551,0.22449,0.187755,0.183673,0.183673,0.183673,0.216327,0.187755,0.204082,0.179592
第443回,2021-10-29,0.199187,0.174797,0.158537,0.182927,0.174797,0.166667,0.211382,0.211382,0.215447,0.166667,0.174797,0.219512,0.203252,0.195122,0.211382,0.170732,0.199187,0.211382,0.199187,0.178862,0.158537,0.231707,0.150407,0.158537,0.174797,0.195122,0.174797,0.178862,0.223577,0.186992,0.182927,0.186992,0.182927,0.215447,0.186992,0.207317,0.178862
第442回,2021-10-22,0.198381,0.174089,0.157895,0.182186,0.174089,0.17004,0.210526,0.210526,0.214575,0.165992,0.174089,0.218623,0.206478,0.198381,0.210526,0.174089,0.198381,0.210526,0.202429,0.178138,0.157895,0.230769,0.149798,0.157895,0.174089,0.194332,0.174089,0.178138,0.222672,0.190283,0.182186,0.190283,0.182186,0.214575,0.186235,0.206478,0.178138
第441回,2021-10-15,0.197581,0.173387,0.157258,0.181452,0.173387,0.169355,0.209677,0.209677,0.21371,0.165323,0.173387,0.217742,0.205645,0.197581,0.21371,0.173387,0.197581,0.209677,0.201613,0.177419,0.16129,0.233871,0.153226,0.157258,0.173387,0.193548,0.177419,0.181452,0.221774,0.189516,0.181452,0.189516,0.181452,0.21371,0.185484,0.205645,0.181452
第440回,2021-10-08,0.196787,0.172691,0.156627,0.180723,0.176707,0.168675,0.208835,0.208835,0.212851,0.168675,0.172691,0.216867,0.204819,0.196787,0.212851,0.172691,0.200803,0.212851,0.204819,0.176707,0.160643,0.236948,0.15261,0.156627,0.172691,0.192771,0.176707,0.180723,0.220884,0.188755,0.180723,0.192771,0.180723,0.212851,0.184739,0.204819,0.180723
第439回,2021-10-01,0.2,0.172,0.16,0.18,0.176,0.172,0.208,0.208,0.216,0.168,0.172,0.216,0.204,0.196,0.212,0.172,0.2,0.212,0.204,0.176,0.16,0.236,0.152,0.156,0.172,0.196,0.176,0.18,0.224,0.188,0.184,0.192,0.18,0.212,0.184,0.204,0.18
第438回,2021-09-24,0.199203,0.171315,0.159363,0.183267,0.175299,0.171315,0.207171,0.207171,0.215139,0.167331,0.171315,0.215139,0.207171,0.195219,0.211155,0.175299,0.199203,0.211155,0.203187,0.175299,0.163347,0.23506,0.151394,0.155378,0.171315,0.195219,0.175299,0.179283,0.223108,0.187251,0.183267,0.195219,0.179283,0.215139,0.183267,0.203187,0.183267
第437回,2021-09-17,0.198413,0.170635,0.15873,0.18254,0.174603,0.170635,0.206349,0.210317,0.214286,0.170635,0.170635,0.214286,0.206349,0.198413,0.214286,0.174603,0.198413,0.210317,0.202381,0.174603,0.162698,0.234127,0.154762,0.154762,0.174603,0.198413,0.174603,0.178571,0.222222,0.186508,0.18254,0.194444,0.178571,0.214286,0.18254,0.202381,0.18254
第436回,2021-09-10,0.197628,0.16996,0.158103,0.181818,0.177866,0.173913,0.205534,0.209486,0.213439,0.16996,0.16996,0.213439,0.205534,0.197628,0.213439,0.173913,0.197628,0.209486,0.201581,0.173913,0.166008,0.237154,0.15415,0.15415,0.173913,0.201581,0.173913,0.177866,0.221344,0.185771,0.185771,0.197628,0.177866,0.213439,0.181818,0.201581,0.181818
第435回,2021-09-03,0.19685,0.169291,0.161417,0.181102,0.181102,0.173228,0.208661,0.208661,0.212598,0.169291,0.173228,0.212598,0.204724,0.19685,0.216535,0.173228,0.200787,0.208661,0.200787,0.173228,0.165354,0.23622,0.153543,0.153543,0.177165,0.200787,0.173228,0.177165,0.220472,0.185039,0.185039,0.19685,0.177165,0.212598,0.181102,0.200787,0.181102
第434回,2021-08-27,0.196078,0.168627,0.160784,0.180392,0.180392,0.172549,0.207843,0.207843,0.211765,0.172549,0.176471,0.215686,0.203922,0.196078,0.215686,0.172549,0.203922,0.207843,0.2,0.172549,0.164706,0.235294,0.152941,0.152941,0.176471,0.2,0.172549,0.176471,0.223529,0.184314,0.184314,0.196078,0.176471,0.215686,0.180392,0.2,0.184314
第433回,2021-08-20,0.195312,0.167969,0.160156,0.179688,0.179688,0.171875,0.207031,0.207031,0.210938,0.171875,0.175781,0.214844,0.203125,0.199219,0.214844,0.171875,0.207031,0.207031,0.199219,0.175781,0.164062,0.234375,0.152344,0.152344,0.179688,0.199219,0.171875,0.175781,0.222656,0.183594,0.183594,0.199219,0.179688,0.214844,0.179688,0.203125,0.183594
第432回,2021-08-13,0.194553,0.167315,0.159533,0.178988,0.182879,0.171206,0.206226,0.206226,0.210117,0.175097,0.175097,0.214008,0.206226,0.198444,0.214008,0.171206,0.206226,0.206226,0.198444,0.175097,0.163424,0.233463,0.151751,0.155642,0.178988,0.198444,0.171206,0.175097,0.225681,0.18677,0.182879,0.198444,0.178988,0.214008,0.182879,0.202335,0.182879
第431回,2021-08-06,0.193798,0.166667,0.158915,0.178295,0.182171,0.170543,0.209302,0.205426,0.209302,0.174419,0.178295,0.217054,0.205426,0.197674,0.213178,0.170543,0.209302,0.205426,0.20155,0.178295,0.162791,0.232558,0.151163,0.155039,0.178295,0.20155,0.170543,0.174419,0.224806,0.186047,0.182171,0.197674,0.178295,0.213178,0.182171,0.20155,0.182171
第430回,2021-07-30,0.19305,0.169884,0.158301,0.177606,0.181467,0.169884,0.208494,0.204633,0.208494,0.173745,0.177606,0.220077,0.204633,0.196911,0.212355,0.169884,0.212355,0.204633,0.200772,0.177606,0.162162,0.23166,0.150579,0.158301,0.177606,0.200772,0.169884,0.177606,0.223938,0.189189,0.181467,0.200772,0.177606,0.212355,0.181467,0.200772,0.181467
第429回,2021-07-23,0.192308,0.169231,0.157692,0.176923,0.180769,0.173077,0.207692,0.203846,0.207692,0.173077,0.180769,0.219231,0.203846,0.2,0.211538,0.169231,0.211538,0.203846,0.2,0.176923,0.161538,0.230769,0.15,0.157692,0.176923,0.2,0.173077,0.176923,0.223077,0.192308,0.180769,0.203846,0.176923,0.211538,0.184615,0.2,0.180769
第428回,2021-07-16,0.191571,0.168582,0.16092,0.176245,0.180077,0.176245,0.206897,0.203065,0.206897,0.172414,0.180077,0.218391,0.203065,0.199234,0.210728,0.172414,0.210728,0.203065,0.199234,0.176245,0.16092,0.233716,0.149425,0.157088,0.176245,0.199234,0.172414,0.176245,0.222222,0.191571,0.183908,0.203065,0.176245,0.214559,0.187739,0.199234,0.180077
第427回,2021-07-09,0.19084,0.167939,0.160305,0.175573,0.179389,0.175573,0.206107,0.20229,0.206107,0.171756,0.183206,0.217557,0.206107,0.198473,0.209924,0.171756,0.209924,0.20229,0.198473,0.175573,0.160305,0.232824,0.148855,0.156489,0.175573,0.20229,0.175573,0.175573,0.221374,0.19084,0.187023,0.20229,0.179389,0.21374,0.187023,0.198473,0.183206
第426回,2021-07-02,0.193916,0.171103,0.159696,0.174905,0.178707,0.178707,0.205323,0.205323,0.205323,0.171103,0.18251,0.21673,0.205323,0.197719,0.209125,0.171103,0.209125,0.201521,0.197719,0.174905,0.159696,0.231939,0.148289,0.155894,0.174905,0.201521,0.174905,0.174905,0.220532,0.193916,0.190114,0.201521,0.18251,0.212928,0.186312,0.197719,0.18251
第425回,2021-06-25,0.193182,0.174242,0.159091,0.174242,0.17803,0.17803,0.204545,0.204545,0.208333,0.170455,0.181818,0.215909,0.204545,0.200758,0.208333,0.170455,0.208333,0.200758,0.19697,0.17803,0.159091,0.234848,0.147727,0.155303,0.174242,0.200758,0.174242,0.174242,0.219697,0.193182,0.189394,0.200758,0.181818,0.215909,0.189394,0.19697,0.181818
第424回,2021-06-18,0.192453,0.173585,0.158491,0.173585,0.181132,0.181132,0.203774,0.203774,0.207547,0.169811,0.181132,0.218868,0.203774,0.2,0.207547,0.169811,0.207547,0.2,0.2,0.177358,0.158491,0.233962,0.14717,0.154717,0.177358,0.2,0.173585,0.173585,0.218868,0.196226,0.188679,0.2,0.181132,0.215094,0.192453,0.196226,0.181132
第423回,2021-06-11,0.195489,0.172932,0.157895,0.172932,0.180451,0.180451,0.206767,0.203008,0.210526,0.169173,0.184211,0.218045,0.203008,0.199248,0.206767,0.169173,0.206767,0.199248,0.199248,0.176692,0.157895,0.233083,0.146617,0.154135,0.176692,0.199248,0.172932,0.172932,0.221805,0.195489,0.191729,0.203008,0.180451,0.214286,0.191729,0.195489,0.180451
第422回,2021-06-04,0.198502,0.172285,0.157303,0.172285,0.179775,0.179775,0.205993,0.202247,0.213483,0.168539,0.183521,0.217228,0.202247,0.198502,0.205993,0.168539,0.205993,0.198502,0.198502,0.17603,0.161049,0.23221,0.149813,0.153558,0.17603,0.198502,0.172285,0.172285,0.220974,0.198502,0.191011,0.202247,0.179775,0.213483,0.194757,0.198502,0.179775
第421回,2021-05-28,0.197761,0.171642,0.156716,0.171642,0.179104,0.179104,0.205224,0.201493,0.216418,0.16791,0.182836,0.216418,0.201493,0.197761,0.208955,0.16791,0.205224,0.201493,0.197761,0.175373,0.160448,0.231343,0.149254,0.152985,0.175373,0.201493,0.171642,0.175373,0.220149,0.197761,0.190299,0.205224,0.179104,0.212687,0.19403,0.197761,0.182836
第420回,2021-05-21,0.197026,0.171004,0.156134,0.174721,0.182156,0.178439,0.204461,0.200743,0.215613,0.167286,0.185874,0.215613,0.204461,0.197026,0.208178,0.167286,0.204461,0.200743,0.197026,0.174721,0.159851,0.230483,0.148699,0.156134,0.174721,0.200743,0.171004,0.174721,0.219331,0.197026,0.189591,0.208178,0.178439,0.215613,0.193309,0.197026,0.182156
第419回,2021-05-14,0.196296,0.17037,0.159259,0.174074,0.181481,0.177778,0.203704,0.2,0.214815,0.166667,0.188889,0.214815,0.203704,0.2,0.207407,0.166667,0.203704,0.2,0.196296,0.174074,0.162963,0.22963,0.148148,0.155556,0.174074,0.203704,0.17037,0.174074,0.222222,0.196296,0.188889,0.207407,0.177778,0.218519,0.192593,0.196296,0.181481
第418回,2021-05-07,0.195572,0.169742,0.158672,0.173432,0.180812,0.177122,0.202952,0.199262,0.214022,0.169742,0.188192,0.214022,0.206642,0.199262,0.206642,0.166052,0.206642,0.202952,0.195572,0.173432,0.162362,0.232472,0.147601,0.154982,0.173432,0.202952,0.169742,0.177122,0.221402,0.195572,0.188192,0.206642,0.177122,0.217712,0.191882,0.195572,0.184502
第417回,2021-04-30,0.194853,0.169118,0.158088,0.176471,0.183824,0.176471,0.202206,0.198529,0.213235,0.169118,0.1875,0.213235,0.209559,0.198529,0.205882,0.165441,0.205882,0.205882,0.194853,0.172794,0.161765,0.231618,0.150735,0.154412,0.172794,0.202206,0.172794,0.176471,0.220588,0.194853,0.1875,0.209559,0.176471,0.216912,0.191176,0.194853,0.183824
第416回,2021-04-23,0.194139,0.168498,0.157509,0.175824,0.18315,0.175824,0.201465,0.201465,0.216117,0.172161,0.186813,0.212454,0.208791,0.197802,0.208791,0.168498,0.205128,0.205128,0.194139,0.172161,0.161172,0.230769,0.150183,0.153846,0.172161,0.201465,0.172161,0.175824,0.21978,0.197802,0.190476,0.208791,0.175824,0.216117,0.190476,0.194139,0.18315
第415回,2021-04-16,0.193431,0.167883,0.156934,0.178832,0.182482,0.175182,0.20073,0.20438,0.215328,0.171533,0.186131,0.215328,0.211679,0.19708,0.208029,0.167883,0.20438,0.20438,0.193431,0.171533,0.160584,0.229927,0.153285,0.153285,0.171533,0.20073,0.171533,0.175182,0.218978,0.19708,0.189781,0.211679,0.175182,0.215328,0.189781,0.193431,0.186131
第414回,2021-04-09,0.192727,0.167273,0.16,0.178182,0.181818,0.174545,0.2,0.207273,0.214545,0.170909,0.185455,0.214545,0.210909,0.196364,0.207273,0.170909,0.203636,0.203636,0.192727,0.170909,0.163636,0.229091,0.152727,0.152727,0.174545,0.2,0.170909,0.174545,0.218182,0.196364,0.189091,0.210909,0.174545,0.214545,0.189091,0.196364,0.189091
第413回,2021-04-02,0.192029,0.166667,0.163043,0.177536,0.181159,0.173913,0.199275,0.206522,0.213768,0.173913,0.184783,0.213768,0.210145,0.195652,0.206522,0.173913,0.202899,0.206522,0.195652,0.17029,0.163043,0.228261,0.152174,0.152174,0.173913,0.199275,0.17029,0.173913,0.217391,0.195652,0.188406,0.210145,0.173913,0.217391,0.192029,0.195652,0.188406
第412回,2021-03-26,0.191336,0.166065,0.162455,0.176895,0.180505,0.173285,0.198556,0.205776,0.212996,0.173285,0.184116,0.212996,0.209386,0.198556,0.205776,0.173285,0.202166,0.205776,0.194946,0.173285,0.162455,0.231047,0.151625,0.151625,0.173285,0.198556,0.169675,0.173285,0.220217,0.194946,0.191336,0.209386,0.176895,0.220217,0.191336,0.194946,0.187726
第411回,2021-03-19,0.190647,0.165468,0.161871,0.179856,0.179856,0.172662,0.197842,0.205036,0.21223,0.172662,0.18705,0.215827,0.208633,0.197842,0.205036,0.172662,0.201439,0.205036,0.194245,0.172662,0.165468,0.230216,0.154676,0.151079,0.172662,0.197842,0.172662,0.172662,0.219424,0.194245,0.190647,0.208633,0.176259,0.219424,0.190647,0.197842,0.18705
第410回,2021-03-12,0.193548,0.168459,0.16129,0.179211,0.179211,0.172043,0.197133,0.204301,0.21147,0.172043,0.18638,0.215054,0.207885,0.197133,0.204301,0.172043,0.200717,0.207885,0.193548,0.172043,0.168459,0.229391,0.154122,0.150538,0.172043,0.200717,0.172043,0.172043,0.222222,0.193548,0.189964,0.207885,0.175627,0.218638,0.189964,0.197133,0.189964
第409回,2021-03-05,0.192857,0.167857,0.160714,0.178571,0.178571,0.171429,0.196429,0.203571,0.210714,0.171429,0.185714,0.214286,0.210714,0.196429,0.207143,0.175,0.2,0.207143,0.192857,0.171429,0.167857,0.228571,0.153571,0.153571,0.171429,0.2,0.171429,0.171429,0.221429,0.196429,0.192857,0.207143,0.175,0.217857,0.189286,0.196429,0.192857
第408回,2021-02-26,0.192171,0.16726,0.160142,0.177936,0.177936,0.170819,0.19573,0.202847,0.209964,0.170819,0.185053,0.213523,0.209964,0.19573,0.206406,0.177936,0.199288,0.209964,0.19573,0.170819,0.170819,0.227758,0.153025,0.153025,0.170819,0.199288,0.170819,0.170819,0.224199,0.199288,0.192171,0.206406,0.174377,0.217082,0.192171,0.19573,0.192171
第407回,2021-02-19,0.191489,0.166667,0.159574,0.177305,0.177305,0.170213,0.195035,0.202128,0.20922,0.170213,0.184397,0.212766,0.20922,0.195035,0.205674,0.177305,0.198582,0.20922,0.198582,0.170213,0.173759,0.22695,0.152482,0.152482,0.173759,0.202128,0.170213,0.173759,0.223404,0.202128,0.195035,0.205674,0.173759,0.216312,0.191489,0.195035,0.191489
第406回,2021-02-12,0.194346,0.169611,0.159011,0.176678,0.180212,0.169611,0.194346,0.201413,0.208481,0.169611,0.183746,0.212014,0.208481,0.194346,0.204947,0.180212,0.19788,0.212014,0.19788,0.169611,0.176678,0.226148,0.151943,0.151943,0.173145,0.201413,0.169611,0.173145,0.226148,0.201413,0.194346,0.204947,0.173145,0.215548,0.190813,0.194346,0.190813
第405回,2021-02-05,0.193662,0.169014,0.161972,0.176056,0.179577,0.169014,0.193662,0.200704,0.207746,0.172535,0.183099,0.211268,0.207746,0.193662,0.204225,0.183099,0.200704,0.211268,0.197183,0.169014,0.176056,0.225352,0.151408,0.15493,0.172535,0.200704,0.169014,0.172535,0.225352,0.200704,0.193662,0.207746,0.172535,0.214789,0.190141,0.197183,0.190141
第404回,2021-01-29,0.192982,0.168421,0.161404,0.178947,0.178947,0.168421,0.192982,0.203509,0.207018,0.17193,0.182456,0.210526,0.210526,0.192982,0.203509,0.185965,0.2,0.210526,0.196491,0.168421,0.175439,0.224561,0.150877,0.154386,0.175439,0.2,0.168421,0.17193,0.224561,0.203509,0.192982,0.210526,0.17193,0.214035,0.189474,0.196491,0.189474
第403回,2021-01-22,0.192308,0.171329,0.160839,0.178322,0.178322,0.171329,0.192308,0.206294,0.206294,0.171329,0.181818,0.213287,0.20979,0.192308,0.202797,0.185315,0.199301,0.20979,0.199301,0.171329,0.174825,0.223776,0.15035,0.153846,0.174825,0.199301,0.167832,0.171329,0.227273,0.202797,0.192308,0.20979,0.171329,0.213287,0.188811,0.195804,0.188811
第402回,2021-01-15,0.191638,0.170732,0.160279,0.1777,0.1777,0.170732,0.195122,0.205575,0.209059,0.170732,0.181185,0.216028,0.209059,0.191638,0.202091,0.184669,0.202091,0.209059,0.198606,0.174216,0.174216,0.222997,0.149826,0.15331,0.174216,0.202091,0.167247,0.170732,0.229965,0.202091,0.191638,0.209059,0.170732,0.212544,0.188153,0.195122,0.188153
第401回,2021-01-08,0.190972,0.170139,0.159722,0.180556,0.180556,0.170139,0.194444,0.204861,0.211806,0.170139,0.180556,0.215278,0.208333,0.194444,0.201389,0.184028,0.201389,0.211806,0.197917,0.173611,0.173611,0.222222,0.149306,0.152778,0.173611,0.201389,0.166667,0.170139,0.229167,0.204861,0.190972,0.208333,0.170139,0.211806,0.190972,0.194444,0.1875
第400回,2020-12-25,0.190311,0.16955,0.15917,0.183391,0.179931,0.16955,0.193772,0.204152,0.211073,0.16955,0.179931,0.214533,0.207612,0.193772,0.200692,0.183391,0.204152,0.211073,0.197232,0.17301,0.17301,0.224913,0.148789,0.152249,0.17301,0.200692,0.16609,0.17301,0.228374,0.207612,0.193772,0.207612,0.16955,0.211073,0.193772,0.193772,0.186851
第399回,2020-12-18,0.189655,0.168966,0.158621,0.182759,0.17931,0.168966,0.196552,0.203448,0.210345,0.168966,0.17931,0.213793,0.206897,0.193103,0.203448,0.182759,0.203448,0.210345,0.2,0.175862,0.175862,0.224138,0.148276,0.151724,0.172414,0.2,0.165517,0.172414,0.227586,0.206897,0.193103,0.206897,0.172414,0.210345,0.193103,0.196552,0.186207
第398回,2020-12-11,0.189003,0.168385,0.161512,0.185567,0.178694,0.168385,0.195876,0.202749,0.209622,0.171821,0.178694,0.213058,0.206186,0.19244,0.202749,0.182131,0.206186,0.209622,0.199313,0.178694,0.175258,0.226804,0.147766,0.151203,0.171821,0.199313,0.164948,0.171821,0.226804,0.206186,0.19244,0.206186,0.175258,0.209622,0.19244,0.195876,0.185567
第397回,2020-12-04,0.188356,0.167808,0.160959,0.188356,0.178082,0.167808,0.195205,0.202055,0.208904,0.171233,0.178082,0.215753,0.208904,0.191781,0.205479,0.181507,0.205479,0.208904,0.19863,0.178082,0.178082,0.226027,0.14726,0.150685,0.171233,0.19863,0.164384,0.174658,0.226027,0.205479,0.191781,0.205479,0.174658,0.208904,0.191781,0.195205,0.188356
第396回,2020-11-27,0.187713,0.170648,0.163823,0.187713,0.180887,0.167235,0.194539,0.204778,0.208191,0.170648,0.177474,0.215017,0.208191,0.191126,0.204778,0.1843,0.204778,0.208191,0.197952,0.180887,0.177474,0.225256,0.146758,0.150171,0.170648,0.197952,0.163823,0.174061,0.225256,0.204778,0.191126,0.204778,0.174061,0.211604,0.191126,0.194539,0.187713
第395回,2020-11-20,0.190476,0.173469,0.163265,0.187075,0.183673,0.166667,0.193878,0.204082,0.207483,0.170068,0.176871,0.214286,0.207483,0.190476,0.204082,0.183673,0.204082,0.207483,0.197279,0.183673,0.176871,0.22449,0.146259,0.14966,0.170068,0.20068,0.163265,0.173469,0.227891,0.204082,0.190476,0.207483,0.173469,0.210884,0.190476,0.193878,0.187075
